"CustomerID";"Recency";"Frequency";"Monetary";"Cluster";"Label"
"16188";0.05164992826398862;0.014423076923076924;0.0034832262669521772;2;"At Risk"
"16188";0.05164992826398862;0.014423076923076924;0.0034832262669521772;2;"Window Shoppers"
"14138";0.17216642754662814;0.004807692307692308;0.0034832262669521772;0;"Dormant Customers"
"14138";0.17216642754662814;0.004807692307692308;0.0034832262669521772;0;"VIP / Loyal Customers"
"14138";0.17216642754662814;0.004807692307692308;0.0034832262669521772;0;"At Risk"
"14138";0.17216642754662814;0.004807692307692308;0.0034832262669521772;0;"Window Shoppers"
"12541";0.08608321377331407;0.009615384615384616;0.0034796573875803;2;"Dormant Customers"
"12541";0.08608321377331407;0.009615384615384616;0.0034796573875803;2;"VIP / Loyal Customers"
"12541";0.08608321377331407;0.009615384615384616;0.0034796573875803;2;"At Risk"
"12541";0.08608321377331407;0.009615384615384616;0.0034796573875803;2;"Window Shoppers"
"13509";0.05308464849354344;0.02884615384615385;0.003476088508208423;2;"Dormant Customers"
"13509";0.05308464849354344;0.02884615384615385;0.003476088508208423;2;"VIP / Loyal Customers"
"13509";0.05308464849354344;0.02884615384615385;0.003476088508208423;2;"At Risk"
"13509";0.05308464849354344;0.02884615384615385;0.003476088508208423;2;"Window Shoppers"
"18170";0.26111908177905274;0.009615384615384616;0.003476088508208423;0;"Dormant Customers"
"18170";0.26111908177905274;0.009615384615384616;0.003476088508208423;0;"VIP / Loyal Customers"
"18170";0.26111908177905274;0.009615384615384616;0.003476088508208423;0;"At Risk"
"18170";0.26111908177905274;0.009615384615384616;0.003476088508208423;0;"Window Shoppers"
"18033";0.3070301291248203;0.0;0.00032833690221270524;0;"Dormant Customers"
"18033";0.3070301291248203;0.0;0.00032833690221270524;0;"VIP / Loyal Customers"
"18033";0.3070301291248203;0.0;0.00032833690221270524;0;"At Risk"
"18033";0.3070301291248203;0.0;0.00032833690221270524;0;"Window Shoppers"
"14920";0.05021520803443291;0.004807692307692308;0.0034689507494646684;2;"Dormant Customers"
"14920";0.05021520803443291;0.004807692307692308;0.0034689507494646684;2;"VIP / Loyal Customers"
"14920";0.05021520803443291;0.004807692307692308;0.0034689507494646684;2;"At Risk"
"14920";0.05021520803443291;0.004807692307692308;0.0034689507494646684;2;"Window Shoppers"
"15860";0.22238163558106105;0.03365384615384616;0.0034653818700927912;0;"Dormant Customers"
"15860";0.22238163558106105;0.03365384615384616;0.0034653818700927912;0;"VIP / Loyal Customers"
"15860";0.22238163558106105;0.03365384615384616;0.0034653818700927912;0;"At Risk"
"15860";0.22238163558106105;0.03365384615384616;0.0034653818700927912;0;"Window Shoppers"
"14522";0.1764705882352935;0.014423076923076924;0.003458244111349037;0;"Dormant Customers"
"14522";0.1764705882352935;0.014423076923076924;0.003458244111349037;0;"VIP / Loyal Customers"
"14522";0.1764705882352935;0.014423076923076924;0.003458244111349037;0;"At Risk"
"14522";0.1764705882352935;0.014423076923076924;0.003458244111349037;0;"Window Shoppers"
"15449";0.22525107604017158;0.009615384615384616;0.003458244111349037;0;"Dormant Customers"
"15449";0.22525107604017158;0.009615384615384616;0.003458244111349037;0;"VIP / Loyal Customers"
"15449";0.22525107604017158;0.009615384615384616;0.003458244111349037;0;"At Risk"
"15449";0.22525107604017158;0.009615384615384616;0.003458244111349037;0;"Window Shoppers"
"13026";0.14060258249641322;0.019230769230769232;0.003458244111349037;2;"Dormant Customers"
"13026";0.14060258249641322;0.019230769230769232;0.003458244111349037;2;"VIP / Loyal Customers"
"13026";0.14060258249641322;0.019230769230769232;0.003458244111349037;2;"At Risk"
"13026";0.14060258249641322;0.019230769230769232;0.003458244111349037;2;"Window Shoppers"
"12994";0.045911047345767564;0.009615384615384616;0.003454675231977159;2;"Dormant Customers"
"12994";0.045911047345767564;0.009615384615384616;0.003454675231977159;2;"VIP / Loyal Customers"
"12994";0.045911047345767564;0.009615384615384616;0.003454675231977159;2;"At Risk"
"12994";0.045911047345767564;0.009615384615384616;0.003454675231977159;2;"Window Shoppers"
"15747";0.045911047345767564;0.009615384615384616;0.003454675231977159;2;"Dormant Customers"
"15747";0.045911047345767564;0.009615384615384616;0.003454675231977159;2;"VIP / Loyal Customers"
"15747";0.045911047345767564;0.009615384615384616;0.003454675231977159;2;"At Risk"
"15747";0.045911047345767564;0.009615384615384616;0.003454675231977159;2;"Window Shoppers"
"17618";0.3156384505021519;0.009615384615384616;0.003447537473233405;0;"Dormant Customers"
"17618";0.3156384505021519;0.009615384615384616;0.003447537473233405;0;"VIP / Loyal Customers"
"17618";0.3156384505021519;0.009615384615384616;0.003447537473233405;0;"At Risk"
"17618";0.3156384505021519;0.009615384615384616;0.003447537473233405;0;"Window Shoppers"
"13155";0.26111908177905274;0.014423076923076924;0.003447537473233405;0;"Dormant Customers"
"13155";0.26111908177905274;0.014423076923076924;0.003447537473233405;0;"VIP / Loyal Customers"
"13155";0.26111908177905274;0.014423076923076924;0.003447537473233405;0;"At Risk"
"13155";0.26111908177905274;0.014423076923076924;0.003447537473233405;0;"Window Shoppers"
"16419";0.14060258249641322;0.02403846153846154;0.003447537473233405;2;"Dormant Customers"
"16419";0.14060258249641322;0.02403846153846154;0.003447537473233405;2;"VIP / Loyal Customers"
"16419";0.14060258249641322;0.02403846153846154;0.003447537473233405;2;"At Risk"
"16419";0.14060258249641322;0.02403846153846154;0.003447537473233405;2;"Window Shoppers"
"17325";0.36011477761836463;0.0;0.000324768022840828;1;"Dormant Customers"
"17325";0.36011477761836463;0.0;0.000324768022840828;1;"VIP / Loyal Customers"
"17325";0.36011477761836463;0.0;0.000324768022840828;1;"At Risk"
"17325";0.36011477761836463;0.0;0.000324768022840828;1;"Window Shoppers"
"14256";0.6083213773314204;0.004807692307692308;0.003436830835117773;1;"Dormant Customers"
"14256";0.6083213773314204;0.004807692307692308;0.003436830835117773;1;"VIP / Loyal Customers"
"14256";0.6083213773314204;0.004807692307692308;0.003436830835117773;1;"At Risk"
"14256";0.6083213773314204;0.004807692307692308;0.003436830835117773;1;"Window Shoppers"
"15907";0.2596843615494979;0.009615384615384616;0.003429693076374019;0;"Dormant Customers"
"15907";0.2596843615494979;0.009615384615384616;0.003429693076374019;0;"VIP / Loyal Customers"
"15907";0.2596843615494979;0.009615384615384616;0.003429693076374019;0;"At Risk"
"15907";0.2596843615494979;0.009615384615384616;0.003429693076374019;0;"Window Shoppers"
"13138";0.9555236728837873;0.02403846153846154;0.003411848679514633;3;"Dormant Customers"
"13138";0.9555236728837873;0.02403846153846154;0.003411848679514633;3;"VIP / Loyal Customers"
"13138";0.9555236728837873;0.02403846153846154;0.003411848679514633;3;"At Risk"
"13138";0.9555236728837873;0.02403846153846154;0.003411848679514633;3;"Window Shoppers"
"14006";0.008608321377331585;0.009615384615384616;0.003411848679514633;2;"Dormant Customers"
"14006";0.008608321377331585;0.009615384615384616;0.003411848679514633;2;"VIP / Loyal Customers"
"14006";0.008608321377331585;0.009615384615384616;0.003411848679514633;2;"At Risk"
"14006";0.008608321377331585;0.009615384615384616;0.003411848679514633;2;"Window Shoppers"
"15156";0.17216642754662814;0.009615384615384616;0.0034082798001427556;0;"Dormant Customers"
"15156";0.17216642754662814;0.009615384615384616;0.0034082798001427556;0;"VIP / Loyal Customers"
"15156";0.17216642754662814;0.009615384615384616;0.0034082798001427556;0;"At Risk"
"15156";0.17216642754662814;0.009615384615384616;0.0034082798001427556;0;"Window Shoppers"
"17024";0.31133428981348654;0.009615384615384616;0.0003211991434689508;0;"Dormant Customers"
"17024";0.31133428981348654;0.009615384615384616;0.0003211991434689508;0;"VIP / Loyal Customers"
"17024";0.31133428981348654;0.009615384615384616;0.0003211991434689508;0;"At Risk"
"17024";0.31133428981348654;0.009615384615384616;0.0003211991434689508;0;"Window Shoppers"
"14642";0.0;0.0;0.0003211991434689508;2;"Dormant Customers"
"14642";0.0;0.0;0.0003211991434689508;2;"VIP / Loyal Customers"
"14642";0.0;0.0;0.0003211991434689508;2;"At Risk"
"14642";0.0;0.0;0.0003211991434689508;2;"Window Shoppers"
"14629";0.3041606886657098;0.004807692307692308;0.0034011420413990008;0;"Dormant Customers"
"14629";0.3041606886657098;0.004807692307692308;0.0034011420413990008;0;"VIP / Loyal Customers"
"14629";0.3041606886657098;0.004807692307692308;0.0034011420413990008;0;"At Risk"
"14629";0.3041606886657098;0.004807692307692308;0.0034011420413990008;0;"Window Shoppers"
"13823";0.13199426111908164;0.004807692307692308;0.0033975731620271236;2;"Dormant Customers"
"13823";0.13199426111908164;0.004807692307692308;0.0033975731620271236;2;"VIP / Loyal Customers"
"13823";0.13199426111908164;0.004807692307692308;0.0033975731620271236;2;"At Risk"
"13823";0.13199426111908164;0.004807692307692308;0.0033975731620271236;2;"Window Shoppers"
"12697";0.04160688665710133;0.009615384615384616;0.0033975731620271236;2;"Dormant Customers"
"12697";0.04160688665710133;0.009615384615384616;0.0033975731620271236;2;"VIP / Loyal Customers"
"12697";0.04160688665710133;0.009615384615384616;0.0033975731620271236;2;"At Risk"
"12697";0.04160688665710133;0.009615384615384616;0.0033975731620271236;2;"Window Shoppers"
"15948";0.4763271162123388;0.004807692307692308;0.003386866523911492;1;"Dormant Customers"
"15948";0.4763271162123388;0.004807692307692308;0.003386866523911492;1;"VIP / Loyal Customers"
"15948";0.4763271162123388;0.004807692307692308;0.003386866523911492;1;"At Risk"
"15948";0.4763271162123388;0.004807692307692308;0.003386866523911492;1;"Window Shoppers"
"17097";0.2166427546628409;0.03365384615384616;0.0033832976445396148;0;"Dormant Customers"
"17097";0.2166427546628409;0.03365384615384616;0.0033832976445396148;0;"VIP / Loyal Customers"
"17097";0.2166427546628409;0.03365384615384616;0.0033832976445396148;0;"At Risk"
"17097";0.2166427546628409;0.03365384615384616;0.0033832976445396148;0;"Window Shoppers"
"15421";0.0;0.014423076923076924;0.003369022127052106;2;"Dormant Customers"
"15421";0.0;0.014423076923076924;0.003369022127052106;2;"VIP / Loyal Customers"
"15421";0.0;0.014423076923076924;0.003369022127052106;2;"At Risk"
"15421";0.0;0.014423076923076924;0.003369022127052106;2;"Window Shoppers"
"13636";0.13342898134863646;0.019230769230769232;0.0033654532476802288;2;"Dormant Customers"
"13636";0.13342898134863646;0.019230769230769232;0.0033654532476802288;2;"VIP / Loyal Customers"
"13636";0.13342898134863646;0.019230769230769232;0.0033654532476802288;2;"At Risk"
"13636";0.13342898134863646;0.019230769230769232;0.0033654532476802288;2;"Window Shoppers"
"13748";0.2281205164992821;0.019230769230769232;0.0033618843683083516;0;"Dormant Customers"
"13748";0.2281205164992821;0.019230769230769232;0.0033618843683083516;0;"VIP / Loyal Customers"
"13748";0.2281205164992821;0.019230769230769232;0.0033618843683083516;0;"At Risk"
"13748";0.2281205164992821;0.019230769230769232;0.0033618843683083516;0;"Window Shoppers"
"15787";0.13055954088952593;0.009615384615384616;0.0033618843683083516;2;"Dormant Customers"
"15787";0.13055954088952593;0.009615384615384616;0.0033618843683083516;2;"VIP / Loyal Customers"
"15787";0.13055954088952593;0.009615384615384616;0.0033618843683083516;2;"At Risk"
"15787";0.13055954088952593;0.009615384615384616;0.0033618843683083516;2;"Window Shoppers"
"15707";0.26255380200860845;0.014423076923076924;0.0033547466095645967;0;"Dormant Customers"
"15707";0.26255380200860845;0.014423076923076924;0.0033547466095645967;0;"VIP / Loyal Customers"
"15707";0.26255380200860845;0.014423076923076924;0.0033547466095645967;0;"At Risk"
"15707";0.26255380200860845;0.014423076923076924;0.0033547466095645967;0;"Window Shoppers"
"17289";0.0057388809182210565;0.009615384615384616;0.0033476088508208423;2;"Dormant Customers"
"17289";0.0057388809182210565;0.009615384615384616;0.0033476088508208423;2;"VIP / Loyal Customers"
"17289";0.0057388809182210565;0.009615384615384616;0.0033476088508208423;2;"At Risk"
"17289";0.0057388809182210565;0.009615384615384616;0.0033476088508208423;2;"Window Shoppers"
"14075";0.3041606886657098;0.009615384615384616;0.003340471092077088;0;"Dormant Customers"
"14075";0.3041606886657098;0.009615384615384616;0.003340471092077088;0;"VIP / Loyal Customers"
"14075";0.3041606886657098;0.009615384615384616;0.003340471092077088;0;"At Risk"
"14075";0.3041606886657098;0.009615384615384616;0.003340471092077088;0;"Window Shoppers"
"12820";0.2596843615494979;0.014423076923076924;0.003340471092077088;0;"Dormant Customers"
"12820";0.2596843615494979;0.014423076923076924;0.003340471092077088;0;"VIP / Loyal Customers"
"12820";0.2596843615494979;0.014423076923076924;0.003340471092077088;0;"At Risk"
"12820";0.2596843615494979;0.014423076923076924;0.003340471092077088;0;"Window Shoppers"
"15576";0.4332855093256809;0.0;0.0033369022127052107;1;"Dormant Customers"
"15576";0.4332855093256809;0.0;0.0033369022127052107;1;"VIP / Loyal Customers"
"15576";0.4332855093256809;0.0;0.0033369022127052107;1;"At Risk"
"15576";0.4332855093256809;0.0;0.0033369022127052107;1;"Window Shoppers"
"15289";0.08608321377331407;0.009615384615384616;0.0033333333333333335;2;"Dormant Customers"
"15289";0.08608321377331407;0.009615384615384616;0.0033333333333333335;2;"VIP / Loyal Customers"
"15289";0.08608321377331407;0.009615384615384616;0.0033333333333333335;2;"At Risk"
"15289";0.08608321377331407;0.009615384615384616;0.0033333333333333335;2;"Window Shoppers"
"13651";0.3486370157819225;0.004807692307692308;0.00031406138472519634;1;"Dormant Customers"
"13651";0.3486370157819225;0.004807692307692308;0.00031406138472519634;1;"VIP / Loyal Customers"
"13651";0.3486370157819225;0.004807692307692308;0.00031406138472519634;1;"At Risk"
"13651";0.3486370157819225;0.004807692307692308;0.00031406138472519634;1;"Window Shoppers"
"13283";0.043041606886657036;0.004807692307692308;0.00031406138472519634;2;"Dormant Customers"
"13283";0.043041606886657036;0.004807692307692308;0.00031406138472519634;2;"VIP / Loyal Customers"
"13283";0.043041606886657036;0.004807692307692308;0.00031406138472519634;2;"At Risk"
"13283";0.043041606886657036;0.004807692307692308;0.00031406138472519634;2;"Window Shoppers"
"18227";0.2697274031563843;0.0;0.00031406138472519634;0;"Dormant Customers"
"18227";0.2697274031563843;0.0;0.00031406138472519634;0;"VIP / Loyal Customers"
"18227";0.2697274031563843;0.0;0.00031406138472519634;0;"At Risk"
"18227";0.2697274031563843;0.0;0.00031406138472519634;0;"Window Shoppers"
"17527";0.31420373027259707;0.014423076923076924;0.0033297644539614563;0;"Dormant Customers"
"17527";0.31420373027259707;0.014423076923076924;0.0033297644539614563;0;"VIP / Loyal Customers"
"17527";0.31420373027259707;0.014423076923076924;0.0033297644539614563;0;"At Risk"
"17527";0.31420373027259707;0.014423076923076924;0.0033297644539614563;0;"Window Shoppers"
"17227";0.08751793400286889;0.02403846153846154;0.0033297644539614563;2;"Dormant Customers"
"17227";0.08751793400286889;0.02403846153846154;0.0033297644539614563;2;"VIP / Loyal Customers"
"17227";0.08751793400286889;0.02403846153846154;0.0033297644539614563;2;"At Risk"
"17227";0.08751793400286889;0.02403846153846154;0.0033297644539614563;2;"Window Shoppers"
"14140";0.17360114777618385;0.004807692307692308;0.0033154889364739475;0;"Dormant Customers"
"14140";0.17360114777618385;0.004807692307692308;0.0033154889364739475;0;"VIP / Loyal Customers"
"14140";0.17360114777618385;0.004807692307692308;0.0033154889364739475;0;"At Risk"
"14140";0.17360114777618385;0.004807692307692308;0.0033154889364739475;0;"Window Shoppers"
"16027";0.098995695839311;0.02403846153846154;0.0033154889364739475;2;"Dormant Customers"
"16027";0.098995695839311;0.02403846153846154;0.0033154889364739475;2;"VIP / Loyal Customers"
"16027";0.098995695839311;0.02403846153846154;0.0033154889364739475;2;"At Risk"
"16027";0.098995695839311;0.02403846153846154;0.0033154889364739475;2;"Window Shoppers"
"14081";0.098995695839311;0.004807692307692308;0.0033154889364739475;2;"Dormant Customers"
"14081";0.098995695839311;0.004807692307692308;0.0033154889364739475;2;"VIP / Loyal Customers"
"14081";0.098995695839311;0.004807692307692308;0.0033154889364739475;2;"At Risk"
"14081";0.098995695839311;0.004807692307692308;0.0033154889364739475;2;"Window Shoppers"
"12924";0.00143472022955482;0.014423076923076924;0.0033119200571020703;2;"Dormant Customers"
"12924";0.00143472022955482;0.014423076923076924;0.0033119200571020703;2;"VIP / Loyal Customers"
"12924";0.00143472022955482;0.014423076923076924;0.0033119200571020703;2;"At Risk"
"12924";0.00143472022955482;0.014423076923076924;0.0033119200571020703;2;"Window Shoppers"
"13655";0.008608321377331585;0.004807692307692308;0.003308351177730193;2;"Dormant Customers"
"13655";0.008608321377331585;0.004807692307692308;0.003308351177730193;2;"VIP / Loyal Customers"
"13655";0.008608321377331585;0.004807692307692308;0.003308351177730193;2;"At Risk"
"13655";0.008608321377331585;0.004807692307692308;0.003308351177730193;2;"Window Shoppers"
"18133";0.05021520803443291;0.0;0.0033047822983583155;2;"Dormant Customers"
"18133";0.05021520803443291;0.0;0.0033047822983583155;2;"VIP / Loyal Customers"
"18133";0.05021520803443291;0.0;0.0033047822983583155;2;"At Risk"
"18133";0.05021520803443291;0.0;0.0033047822983583155;2;"Window Shoppers"
"17552";0.08751793400286889;0.014423076923076924;0.003297644539614561;2;"Dormant Customers"
"17552";0.08751793400286889;0.014423076923076924;0.003297644539614561;2;"VIP / Loyal Customers"
"17552";0.08751793400286889;0.014423076923076924;0.003297644539614561;2;"At Risk"
"17552";0.08751793400286889;0.014423076923076924;0.003297644539614561;2;"Window Shoppers"
"12821";0.1377331420373027;0.0;0.0003104925053533191;2;"Dormant Customers"
"12821";0.1377331420373027;0.0;0.0003104925053533191;2;"VIP / Loyal Customers"
"12821";0.1377331420373027;0.0;0.0003104925053533191;2;"At Risk"
"12821";0.1377331420373027;0.0;0.0003104925053533191;2;"Window Shoppers"
"14231";0.13629842180774698;0.009615384615384616;0.0032833690221270523;2;"Dormant Customers"
"14231";0.13629842180774698;0.009615384615384616;0.0032833690221270523;2;"VIP / Loyal Customers"
"14231";0.13629842180774698;0.009615384615384616;0.0032833690221270523;2;"At Risk"
"14231";0.13629842180774698;0.009615384615384616;0.0032833690221270523;2;"Window Shoppers"
"14475";0.18651362984218078;0.009615384615384616;0.0032833690221270523;0;"Dormant Customers"
"14475";0.18651362984218078;0.009615384615384616;0.0032833690221270523;0;"VIP / Loyal Customers"
"14475";0.18651362984218078;0.009615384615384616;0.0032833690221270523;0;"At Risk"
"14475";0.18651362984218078;0.009615384615384616;0.0032833690221270523;0;"Window Shoppers"
"17048";0.012912482065996933;0.009615384615384616;0.003279800142755175;2;"Dormant Customers"
"17048";0.012912482065996933;0.009615384615384616;0.003279800142755175;2;"VIP / Loyal Customers"
"17048";0.012912482065996933;0.009615384615384616;0.003279800142755175;2;"At Risk"
"17048";0.012912482065996933;0.009615384615384616;0.003279800142755175;2;"Window Shoppers"
"13805";0.4375896700143471;0.004807692307692308;0.003279800142755175;1;"Dormant Customers"
"13805";0.4375896700143471;0.004807692307692308;0.003279800142755175;1;"VIP / Loyal Customers"
"13805";0.4375896700143471;0.004807692307692308;0.003279800142755175;1;"At Risk"
"13805";0.4375896700143471;0.004807692307692308;0.003279800142755175;1;"Window Shoppers"
"15312";0.18220946915351455;0.014423076923076924;0.003279800142755175;0;"Dormant Customers"
"15312";0.18220946915351455;0.014423076923076924;0.003279800142755175;0;"VIP / Loyal Customers"
"15312";0.18220946915351455;0.014423076923076924;0.003279800142755175;0;"At Risk"
"15312";0.18220946915351455;0.014423076923076924;0.003279800142755175;0;"Window Shoppers"
"16551";0.23242467718794835;0.009615384615384616;0.0032690935046395435;0;"Dormant Customers"
"16551";0.23242467718794835;0.009615384615384616;0.0032690935046395435;0;"VIP / Loyal Customers"
"16551";0.23242467718794835;0.009615384615384616;0.0032690935046395435;0;"At Risk"
"16551";0.23242467718794835;0.009615384615384616;0.0032690935046395435;0;"Window Shoppers"
"13122";0.26398852223816327;0.004807692307692308;0.0032690935046395435;0;"Dormant Customers"
"13122";0.26398852223816327;0.004807692307692308;0.0032690935046395435;0;"VIP / Loyal Customers"
"13122";0.26398852223816327;0.004807692307692308;0.0032690935046395435;0;"At Risk"
"13122";0.26398852223816327;0.004807692307692308;0.0032690935046395435;0;"Window Shoppers"
"17323";0.13055954088952593;0.02884615384615385;0.0032655246252676663;2;"Dormant Customers"
"17323";0.13055954088952593;0.02884615384615385;0.0032655246252676663;2;"VIP / Loyal Customers"
"17323";0.13055954088952593;0.02884615384615385;0.0032655246252676663;2;"At Risk"
"17323";0.13055954088952593;0.02884615384615385;0.0032655246252676663;2;"Window Shoppers"
"13984";0.30989956958393083;0.019230769230769232;0.0032655246252676663;0;"Dormant Customers"
"13984";0.30989956958393083;0.019230769230769232;0.0032655246252676663;0;"VIP / Loyal Customers"
"13984";0.30989956958393083;0.019230769230769232;0.0032655246252676663;0;"At Risk"
"13984";0.30989956958393083;0.019230769230769232;0.0032655246252676663;0;"Window Shoppers"
"13075";0.4375896700143471;0.0;0.003261955745895789;1;"Dormant Customers"
"13075";0.4375896700143471;0.0;0.003261955745895789;1;"VIP / Loyal Customers"
"13075";0.4375896700143471;0.0;0.003261955745895789;1;"At Risk"
"13075";0.4375896700143471;0.0;0.003261955745895789;1;"Window Shoppers"
"12652";0.012912482065996933;0.0;0.003261955745895789;2;"Dormant Customers"
"12652";0.012912482065996933;0.0;0.003261955745895789;2;"VIP / Loyal Customers"
"12652";0.012912482065996933;0.0;0.003261955745895789;2;"At Risk"
"12652";0.012912482065996933;0.0;0.003261955745895789;2;"Window Shoppers"
"14054";0.3070301291248203;0.0;0.00030692362598144183;0;"Dormant Customers"
"14054";0.3070301291248203;0.0;0.00030692362598144183;0;"VIP / Loyal Customers"
"14054";0.3070301291248203;0.0;0.00030692362598144183;0;"At Risk"
